#group,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
#datatype,string,long,dateTime:RFC3339,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,
,result,table,_time,Amag,Ax,Ay,Az,Gmag,Gx,Gy,Gz
,,0,2025-11-18T17:48:58.89Z,13.62,5.48,-12.26,2.28,85.63,-36.33,25.63,-73.18
,,0,2025-11-18T17:48:58.9Z,14.72,5.65,-13.46,1.94,90.8,-42.92,30.47,-73.98
,,0,2025-11-18T17:48:59.091Z,6.99,3.18,-5.43,3.05,170.29,-101.86,97.79,-95.18
,,0,2025-11-18T17:48:59.1Z,6.45,2.92,-5.26,2.32,174.75,-118.31,96.6,-84.92
,,0,2025-11-18T17:48:59.11Z,7.54,3.25,-6.66,1.43,179.91,-128.23,104.96,-70.06
,,0,2025-11-18T17:48:59.12Z,7.84,2.19,-7.47,0.98,154.38,-112.35,93.95,-48.81
,,0,2025-11-18T17:48:59.13Z,8.75,2.31,-8.42,0.62,146.28,-96.97,90.11,-62.24
,,0,2025-11-18T17:48:59.14Z,8.59,2.27,-8.27,0.33,139.31,-76.3,91.35,-72.4
,,0,2025-11-18T17:48:59.15Z,7.33,1.54,-7.17,0.12,129.11,-62.39,89.02,-69.66
,,0,2025-11-18T17:48:59.16Z,5.67,1.53,-5.46,0.18,124.55,-62.01,83.9,-68.03
,,0,2025-11-18T17:48:59.17Z,4.98,1.96,-4.58,0.2,132.87,-70.59,82.44,-76.66
,,0,2025-11-18T17:48:59.18Z,4.86,2.5,-4.15,0.33,143.52,-83.29,84.21,-81.05
,,0,2025-11-18T17:48:59.19Z,4.92,2.93,-3.92,0.57,154.06,-96.65,88.94,-80.52
,,0,2025-11-18T17:48:59.2Z,5.05,3.08,-3.95,0.69,163.51,-109.15,93.02,-78.55
,,0,2025-11-18T17:48:59.21Z,5.51,3.14,-4.45,0.83,171.6,-120.85,95.08,-76.15
,,0,2025-11-18T17:48:59.22Z,6.46,3.11,-5.6,0.88,173.74,-126.01,93.17,-75.02
,,0,2025-11-18T17:48:59.23Z,7.44,3.14,-6.68,0.94,173.13,-129.11,88.57,-73.89
,,0,2025-11-18T17:48:59.24Z,8.18,3.31,-7.41,0.97,172.96,-133.38,80.33,-75.31
,,0,2025-11-18T17:48:59.25Z,9.07,3.94,-8.06,1.3,173.72,-135.97,72.63,-80.11
,,0,2025-11-18T17:48:59.26Z,10.21,4.68,-8.92,1.66,170.99,-133.38,65.68,-84.47
,,0,2025-11-18T17:48:59.27Z,11.32,5.43,-9.72,2.08,166.55,-128.27,60.03,-87.63
,,0,2025-11-18T17:48:59.28Z,12.07,6.07,-10.1,2.66,161.16,-122.04,52.65,-91.15
,,0,2025-11-18T17:48:59.29Z,13.2,6.86,-10.83,3.14,157.31,-117.4,44.64,-94.7
,,0,2025-11-18T17:48:59.3Z,14.59,7.83,-11.75,3.68,156.57,-118.18,38.44,-95.24
,,0,2025-11-18T17:48:59.31Z,15.45,8.91,-12,3.89,155.61,-119.65,36.34,-92.62
,,0,2025-11-18T17:48:59.32Z,15.81,9.95,-11.57,4.11,158.04,-123.52,39.99,-90.11
,,0,2025-11-18T17:48:59.33Z,15.73,10.9,-10.74,3.66,166.1,-130.66,45.98,-91.66
,,0,2025-11-18T17:48:59.34Z,16,11.55,-10.59,3.24,189.12,-143.89,60.29,-106.89
,,0,2025-11-18T17:48:59.35Z,15.72,11.46,-10.33,3.02,182.9,-151.17,62.72,-81.66
,,0,2025-11-18T17:48:59.36Z,15.89,12.05,-10.06,2.45,186.27,-161.21,64.83,-67.13
,,0,2025-11-18T17:48:59.37Z,16.4,12.76,-10.13,1.95,194.93,-168.05,74.12,-65.3
,,0,2025-11-18T17:48:59.38Z,16.6,13.1,-10.12,1.3,204,-167.97,95.08,-66.03
,,0,2025-11-18T17:48:59.39Z,15.88,12.81,-9.34,0.86,213.62,-164.52,122.85,-58.95
,,0,2025-11-18T17:48:59.4Z,14.02,11.48,-8.02,0.65,225.84,-161.54,149.35,-51.03
,,0,2025-11-18T17:48:59.41Z,12.02,9.62,-7.16,0.84,233.49,-160.95,162.16,-48.16
,,0,2025-11-18T17:48:59.42Z,11.25,8.11,-7.68,1.35,228.02,-155.39,159.31,-49.66
,,0,2025-11-18T17:48:59.43Z,11.89,7.31,-9.15,2.06,213.18,-141.8,149.56,-54.48
,,0,2025-11-18T17:48:59.44Z,12.48,7.24,-9.8,2.72,194.22,-116.2,141.31,-65.22
,,0,2025-11-18T17:48:59.45Z,12.02,7.13,-9.13,3.2,179.9,-88.69,135.96,-77.53
,,0,2025-11-18T17:48:59.46Z,10.46,6.76,-7.12,3.6,171.59,-70.19,132.52,-83.4
,,0,2025-11-18T17:48:59.47Z,8.93,6.24,-5.11,3.83,164.09,-66,126.78,-80.61
,,0,2025-11-18T17:48:59.48Z,8.03,5.61,-4.29,3.83,154.21,-70.19,115.44,-74.36
,,0,2025-11-18T17:48:59.49Z,7.81,5.51,-4.1,3.73,148.3,-80.67,103,-69.83
,,0,2025-11-18T17:48:59.5Z,8,5.76,-4.22,3.6,146.18,-89.04,94.44,-67.25
,,0,2025-11-18T17:48:59.51Z,8.22,6.01,-4.37,3.52,145.75,-92.06,90.31,-67.91
,,0,2025-11-18T17:48:59.52Z,8.22,5.87,-4.51,3.56,143.98,-91.2,88.37,-67.84
,,0,2025-11-18T17:48:59.53Z,8.07,5.69,-4.64,3.35,141.57,-88.02,85.84,-70.19
,,0,2025-11-18T17:48:59.54Z,7.83,5.47,-4.39,3.5,138.94,-84.19,82.53,-73.51
,,0,2025-11-18T17:48:59.55Z,7.89,5.51,-4.23,3.75,138.14,-84.76,79.61,-74.56
,,0,2025-11-18T17:48:59.56Z,8.12,5.69,-4.24,3.94,139.41,-88.69,78.06,-74
,,0,2025-11-18T17:48:59.57Z,8.1,5.82,-4.13,3.83,144.71,-97.48,79.08,-72.02
,,0,2025-11-18T17:48:59.58Z,8.1,5.74,-4.23,3.85,150.91,-106.34,80.39,-70.72
,,0,2025-11-18T17:48:59.59Z,8.27,5.46,-4.74,4,152.98,-110.77,78.86,-70.09
,,0,2025-11-18T17:48:59.6Z,8.45,5.3,-5.09,4.18,150.73,-108.13,75.14,-73.36
,,0,2025-11-18T17:48:59.61Z,8.45,5.25,-5.05,4.28,145.89,-101.86,70.69,-76.87
,,0,2025-11-18T17:48:59.62Z,8.09,5.25,-4.76,3.9,139.39,-93.45,66.22,-79.44
,,0,2025-11-18T17:48:59.63Z,8.17,5.39,-4.74,3.91,134.6,-86.13,64.06,-81.21
,,0,2025-11-18T17:48:59.64Z,8.34,5.4,-4.83,4.13,130.42,-83,61.4,-79.68
,,0,2025-11-18T17:48:59.65Z,8.54,5.59,-4.82,4.29,128.5,-85.79,58.34,-75.82
,,0,2025-11-18T17:48:59.66Z,8.68,5.82,-4.67,4.43,129.46,-93.4,55.45,-70.45
,,0,2025-11-18T17:48:59.67Z,8.81,6,-4.54,4.59,132.66,-103,53.2,-64.5
,,0,2025-11-18T17:48:59.68Z,9.17,6.19,-4.72,4.85,135.84,-111.22,50.1,-59.76
,,0,2025-11-18T17:48:59.69Z,9.66,6.28,-5.62,4.73,132.53,-110.31,43.7,-59.04
,,0,2025-11-18T17:48:59.7Z,10.28,6.61,-6.31,4.72,126.67,-104.74,37.63,-60.48
,,0,2025-11-18T17:48:59.71Z,10.52,7.05,-6.35,4.55,121.47,-98.47,35.33,-61.73
,,0,2025-11-18T17:48:59.72Z,10.31,7.4,-5.76,4.29,120.8,-98.23,37.23,-59.65
,,0,2025-11-18T17:48:59.73Z,9.85,7.52,-4.95,3.99,123.32,-103.9,41.75,-51.67
,,0,2025-11-18T17:48:59.74Z,9.37,7.24,-4.49,3.91,129.97,-114.51,44.55,-42.36
,,0,2025-11-18T17:48:59.75Z,9.05,7.19,-4.06,3.71,141.23,-129.27,43.79,-36.33
,,0,2025-11-18T17:48:59.76Z,8.8,7.22,-3.6,3.53,157.28,-147.96,42.48,-32.27
,,0,2025-11-18T17:48:59.77Z,8.77,7.3,-3.61,3.25,172.38,-165.57,39.53,-27.2
,,0,2025-11-18T17:48:59.78Z,9.21,7.54,-4.31,3.07,181.71,-176.61,38.34,-18.87
,,0,2025-11-18T17:48:59.79Z,9.89,7.68,-5.41,3.1,184.86,-180.35,38.66,-12.32
,,0,2025-11-18T17:48:59.8Z,10.49,7.76,-6.33,3.16,178.77,-174.33,38.65,-8.7
,,0,2025-11-18T17:48:59.81Z,10.88,7.7,-6.96,3.25,166.97,-162.08,39.19,-8.56
,,0,2025-11-18T17:48:59.82Z,10.89,7.63,-7.09,3.2,152.84,-147.4,39.28,-9.52
,,0,2025-11-18T17:48:59.83Z,10.58,7.44,-6.84,3.12,138.09,-132.56,37.54,-9.26
,,0,2025-11-18T17:48:59.84Z,10.17,7.19,-6.48,3.12,123.86,-118.98,33.71,-6.89
,,0,2025-11-18T17:48:59.85Z,9.89,7.02,-6.25,3.08,110.92,-107.7,25.44,-7.56
,,0,2025-11-18T17:48:59.86Z,9.73,7.05,-6.14,2.69,97.46,-95.76,14.21,-11.23
,,0,2025-11-18T17:48:59.87Z,9.68,7.26,-5.91,2.46,85.97,-84.87,3.34,-13.27
,,0,2025-11-18T17:48:59.88Z,9.79,7.72,-5.59,2.22,75.98,-75.23,-1.6,-10.56
,,0,2025-11-18T17:48:59.89Z,9.89,8.03,-5.4,2.01,71.26,-70.06,-3.95,-12.41
,,0,2025-11-18T17:48:59.9Z,10.16,8.25,-5.63,1.91,70.21,-68.53,-4.25,-14.66
,,0,2025-11-18T17:48:59.91Z,10.81,8.47,-6.37,2.1,67.94,-65.52,-5.88,-17
,,0,2025-11-18T17:48:59.92Z,11.73,8.86,-7.35,2.22,61.25,-57.53,-7.81,-19.5
,,0,2025-11-18T17:48:59.93Z,11.82,9.19,-7.12,2.1,55.14,-50.43,-4.64,-21.82
,,0,2025-11-18T17:48:59.94Z,11.26,9.31,-5.92,2.25,58.46,-53.3,-0.57,-24.01
,,0,2025-11-18T17:48:59.95Z,11.01,9.21,-5.62,2.18,67.17,-62.75,0.85,-23.96
,,0,2025-11-18T17:48:59.96Z,11.01,9.01,-5.94,2.19,70.36,-67.54,0.84,-19.69
,,0,2025-11-18T17:48:59.97Z,11.17,8.88,-6.41,2.19,69.34,-67.42,-0.18,-16.21
,,0,2025-11-18T17:48:59.98Z,11.42,9.06,-6.56,2.29,64.61,-63.41,1.86,-12.24
,,0,2025-11-18T17:48:59.99Z,11.57,9.22,-6.64,2.17,64.13,-61.55,9.81,-15.1
,,0,2025-11-18T17:49:00Z,11.29,9.01,-6.47,2.08,67.14,-61.17,21.83,-17
,,0,2025-11-18T17:49:00.01Z,10.36,8.3,-5.93,1.83,64.91,-56.18,30.5,-11.22
,,0,2025-11-18T17:49:00.02Z,9.63,7.49,-5.71,1.97,64.07,-53.52,32.94,-12.5
,,0,2025-11-18T17:49:00.03Z,9.26,6.85,-5.76,2.35,60.22,-49.6,30.75,-14.84
,,0,2025-11-18T17:49:00.04Z,9.11,6.89,-5.26,2.8,59.51,-50.88,24.94,-18.2
,,0,2025-11-18T17:49:00.05Z,9.23,7.03,-5.19,2.98,58.42,-51.98,17.93,-19.76
,,0,2025-11-18T17:49:00.06Z,9.65,7.22,-5.71,2.91,55.42,-50.36,12.73,-19.33
,,0,2025-11-18T17:49:00.07Z,9.76,7.52,-5.75,2.4,58.46,-51.44,12.48,-24.82
,,0,2025-11-18T17:49:00.08Z,9.49,7.2,-5.93,1.71,62.88,-51.16,15.81,-32.96
,,0,2025-11-18T17:49:00.09Z,8.66,6.5,-5.68,0.72,72.56,-56.31,13.51,-43.73
,,0,2025-11-18T17:49:00.1Z,8.59,7.03,-4.84,0.95,89.18,-67.76,8.87,-57.3
,,0,2025-11-18T17:49:00.11Z,9.47,8.39,-4.2,1.27,105.81,-87.53,6.32,-59.12
,,0,2025-11-18T17:49:00.12Z,11.34,9.52,-6.04,1.24,104.59,-90.38,10.46,-51.59
,,0,2025-11-18T17:49:00.13Z,13.72,10.32,-8.79,2.12,96.38,-78.56,20.6,-51.9
,,0,2025-11-18T17:49:00.14Z,13.9,10.73,-8.58,2.12,102.92,-69.82,36.31,-66.34
,,0,2025-11-18T17:49:00.15Z,11.98,9.5,-7.12,1.63,111.61,-63.95,50.55,-76.23
,,0,2025-11-18T17:49:00.16Z,10.58,8.4,-6.18,1.82,112,-67.44,48.64,-75.04
,,0,2025-11-18T17:49:00.17Z,8.86,7.86,-4.03,0.74,121.26,-86.67,45.47,-71.59
,,0,2025-11-18T17:49:00.18Z,8.06,7.39,-3.21,0.06,134.97,-101.92,40.76,-78.54
,,0,2025-11-18T17:49:00.19Z,9,7.48,-5,-0.26,140.18,-108.21,35.04,-81.92
,,0,2025-11-18T17:49:00.2Z,9.43,7.45,-5.72,-0.81,131.82,-94.66,31,-86.34
,,0,2025-11-18T17:49:00.21Z,9.27,7.87,-4.87,-0.54,133.75,-87.31,30.79,-96.53
,,0,2025-11-18T17:49:00.22Z,9.01,7.92,-4.25,-0.57,132.83,-91.18,28.93,-92.17
,,0,2025-11-18T17:49:00.23Z,8.69,7.96,-3.46,-0.49,135.39,-99.59,27.63,-87.46
,,0,2025-11-18T17:49:00.24Z,8.73,7.92,-3.67,-0.27,140.02,-99.89,23.66,-95.21
,,0,2025-11-18T17:49:00.25Z,9.1,7.88,-4.53,-0.1,140.32,-93.55,18.84,-102.87
,,0,2025-11-18T17:49:00.26Z,8.8,7.93,-3.81,-0.16,138.29,-87.77,13.14,-106.05
,,0,2025-11-18T17:49:00.27Z,8.7,8.27,-2.72,-0.12,146.3,-92.26,7.35,-113.3
,,0,2025-11-18T17:49:00.28Z,9.02,8.83,-1.84,0.25,153.63,-101.13,3.52,-115.6
,,0,2025-11-18T17:49:00.29Z,9.17,9.08,-1.3,-0.1,163.67,-116.58,1.19,-114.88
,,0,2025-11-18T17:49:00.3Z,9.43,9.32,-1.22,-0.71,172.98,-132.66,-0.11,-111.01
,,0,2025-11-18T17:49:00.31Z,9.71,9.54,-1.25,-1.33,180.22,-146.21,1.2,-105.37
,,0,2025-11-18T17:49:00.32Z,10.03,9.61,-2.22,-1.83,186.7,-157.34,-0.27,-100.52
,,0,2025-11-18T17:49:00.33Z,10.49,9.88,-3.17,-1.56,193.08,-163.82,-2.95,-102.14
,,0,2025-11-18T17:49:00.34Z,11.18,10.47,-3.42,-1.93,195.55,-164.31,-2.77,-105.98
,,0,2025-11-18T17:49:00.35Z,11.84,11.29,-2.78,-2.21,206.21,-177.91,4.84,-104.15
,,0,2025-11-18T17:49:00.36Z,12.55,12.06,-2.77,-2.08,215.47,-189.47,16.43,-101.27
,,0,2025-11-18T17:49:00.37Z,12.87,12.31,-3.45,-1.5,225.46,-201.89,31.45,-95.31
,,0,2025-11-18T17:49:00.38Z,12.51,11.46,-4.87,-1.2,223.63,-198.66,37.92,-95.43
,,0,2025-11-18T17:49:00.39Z,12.28,10.68,-5.93,-1.25,209.4,-181.57,39.36,-96.6
,,0,2025-11-18T17:49:00.4Z,10.91,10.47,-2.58,-1.61,215.26,-187.34,40.45,-97.98
,,0,2025-11-18T17:49:00.41Z,10.96,10.91,0.5,-0.97,236.06,-214.65,41.33,-89.11
,,0,2025-11-18T17:49:00.42Z,11.02,10.87,-1.48,-1.04,244.33,-229.02,42.65,-73.69
,,0,2025-11-18T17:49:00.43Z,11.48,10.7,-4.06,-0.95,245.08,-231.13,44.76,-68.11
,,0,2025-11-18T17:49:00.44Z,11.04,10.69,-2.57,-1.02,259.24,-244.38,51.89,-69.23
,,0,2025-11-18T17:49:00.45Z,10.73,10.6,-1.36,-0.99,265.02,-250.14,57.31,-66.19
,,0,2025-11-18T17:49:00.46Z,10.99,10.63,-2.48,-1.31,263.45,-250.14,63.02,-53.54
,,0,2025-11-18T17:49:00.47Z,11.26,10.61,-3.46,-1.48,264.43,-250.14,70.88,-48.31
,,0,2025-11-18T17:49:00.48Z,10.95,10.27,-3.65,-1.04,264.35,-250.14,75.57,-40.01
,,0,2025-11-18T17:49:00.49Z,10.52,9.63,-4.06,-1.24,250.43,-237.12,75.18,-28.9
,,0,2025-11-18T17:49:00.5Z,11.3,9.97,-5.32,0.35,233.88,-221.95,71.15,-19.34
,,0,2025-11-18T17:49:00.51Z,10.95,9.77,-4.93,0.53,221.52,-207.76,74.79,-17.69
,,0,2025-11-18T17:49:00.52Z,10.38,9.74,-3.48,0.88,211.59,-196.54,77.6,-10.92
,,0,2025-11-18T17:49:00.53Z,9.96,9.41,-2.95,1.4,211.67,-196.37,78.99,1.66
,,0,2025-11-18T17:49:00.54Z,9.26,8.72,-2.77,1.45,211.69,-197.22,76.34,9.4
,,0,2025-11-18T17:49:00.55Z,8.95,8.48,-2.56,1.25,210.92,-197.41,71.4,20.47
,,0,2025-11-18T17:49:00.56Z,9.65,9.04,-3.22,1.01,207.95,-193.72,70.98,26.05
,,0,2025-11-18T17:49:00.57Z,10.16,8.75,-4.93,1.48,197.28,-180.89,72.58,30.56
,,0,2025-11-18T17:49:00.58Z,10.87,8.53,-6.39,2.11,175.83,-156.76,75.13,26.4
,,0,2025-11-18T17:49:00.59Z,11.49,8.56,-7.24,2.57,142.65,-122.7,70.86,16.49
,,0,2025-11-18T17:49:00.6Z,11.13,9.13,-5.72,2.8,120.48,-97.37,70.43,8.69
,,0,2025-11-18T17:49:00.61Z,10.26,9.22,-3.42,2.96,120.51,-92.29,75.8,16.11
,,0,2025-11-18T17:49:00.62Z,9.91,9.1,-2.35,3.15,131.14,-99.24,80.55,29.34
,,0,2025-11-18T17:49:00.63Z,9.97,8.96,-2.61,3.5,142.9,-108.05,85.39,38.15
,,0,2025-11-18T17:49:00.64Z,10.07,8.73,-3.38,3.7,142.37,-105.71,87.11,38.8
,,0,2025-11-18T17:49:00.65Z,10.27,8.76,-4.05,3.51,147.38,-111.03,88.07,40.45
,,0,2025-11-18T17:49:00.66Z,9.9,8.67,-3.48,3.29,149.99,-112.81,90.69,39.33
,,0,2025-11-18T17:49:00.67Z,9.59,8.13,-4.16,2.92,148.61,-110.8,90.12,41.08
,,0,2025-11-18T17:49:00.68Z,10.94,8.49,-6.02,3.35,143.8,-103.21,90.37,43.13
,,0,2025-11-18T17:49:00.69Z,11.08,8.48,-6.25,3.43,140.87,-97.02,91.99,44.37
,,0,2025-11-18T17:49:00.7Z,11.7,9.18,-6.27,3.63,136.97,-85.2,97.94,43.71
,,0,2025-11-18T17:49:00.71Z,12.52,9.42,-7.3,3.82,132.73,-69.6,105.1,41.58
,,0,2025-11-18T17:49:00.72Z,13.08,9.52,-8.05,3.94,132.44,-53.31,113.24,43.29
,,0,2025-11-18T17:49:00.73Z,12.07,9.3,-6.83,3.54,133.68,-45.92,118.51,41.43
,,0,2025-11-18T17:49:00.74Z,11.22,8.98,-5.62,3.71,136.93,-45.36,123.5,37.92
,,0,2025-11-18T17:49:00.75Z,10.77,8.29,-5.87,3.59,136.59,-50.47,121.02,38.28
,,0,2025-11-18T17:49:00.76Z,11.34,7.82,-7.32,3.72,128.63,-44.91,114.02,39.12
,,0,2025-11-18T17:49:00.77Z,12.76,8.46,-8.3,4.72,121.34,-28.15,110.18,42.33
,,0,2025-11-18T17:49:00.78Z,12.81,9.21,-7.58,4.69,115.98,-7.93,107.53,42.75
,,0,2025-11-18T17:49:00.79Z,13.11,10.74,-4.6,5.94,139.17,-21.53,128.4,49.16
,,0,2025-11-18T17:49:00.8Z,10.39,8.54,-4.35,4,149.03,-39.81,136.58,44.4
,,0,2025-11-18T17:49:00.81Z,10.91,8.06,-6.32,3.76,152.4,-42.28,137.4,50.6
,,0,2025-11-18T17:49:00.82Z,10.82,8.65,-4.96,4.19,168.96,-53.02,150.75,54.87
,,0,2025-11-18T17:49:00.83Z,10,7.57,-4.42,4.82,176.52,-59.79,157.71,52.08
,,0,2025-11-18T17:49:00.84Z,10.44,6.75,-6.05,5.17,172.47,-59.83,152.89,52.83
,,0,2025-11-18T17:49:00.85Z,10.08,6.68,-5.88,4.73,171.92,-57.92,151.69,56.48
,,0,2025-11-18T17:49:00.86Z,9.72,6.93,-4.61,5.02,174.4,-62.12,152.21,58.21
,,0,2025-11-18T17:49:00.87Z,9.59,6.64,-4.59,5.17,182.38,-69.09,159,56.65
,,0,2025-11-18T17:49:00.88Z,9.3,5.73,-5.24,5.13,182.35,-66.87,158.83,59.61
,,0,2025-11-18T17:49:00.89Z,9.73,5.77,-5.74,5.34,178.28,-61.18,156.25,60.21
,,0,2025-11-18T17:49:00.9Z,9.47,5.24,-5.68,5.48,178.82,-68.31,154.78,57.9
,,0,2025-11-18T17:49:00.91Z,10.04,5.65,-5.82,5.92,175.86,-70.68,151.11,55.66
,,0,2025-11-18T17:49:00.92Z,10.88,5.53,-6.83,6.41,163.46,-73.61,136.37,52.02
,,0,2025-11-18T17:49:00.93Z,11.47,5.94,-7.17,6.69,167.63,-58.04,149.82,47.79
,,0,2025-11-18T17:49:00.94Z,11.01,5.37,-6.69,6.91,170.77,-47.98,156.66,48.15
,,0,2025-11-18T17:49:00.95Z,10.82,4.88,-6.26,7.36,174.01,-57.21,158.52,43.35
,,0,2025-11-18T17:49:00.96Z,10.41,4.42,-5.71,7.49,180.86,-76.58,158.05,43.21
,,0,2025-11-18T17:49:00.97Z,11.75,4.46,-6.38,8.8,183,-81.42,157.31,45.98
,,0,2025-11-18T17:49:00.98Z,12.15,4.06,-7.29,8.83,182.89,-82.61,155.14,50.55
,,0,2025-11-18T17:49:00.99Z,12.46,4.3,-7.35,9.1,175.31,-67.5,153.74,50.39
,,0,2025-11-18T17:49:01Z,12.03,4.03,-6.39,9.36,172.31,-61.22,152.07,53.08
,,0,2025-11-18T17:49:01.01Z,12.02,3.49,-6.82,9.26,167.38,-56.44,147.38,55.75
,,0,2025-11-18T17:49:01.02Z,12.07,3.29,-7.47,8.89,162.36,-51.98,143.24,56.03
,,0,2025-11-18T17:49:01.03Z,10.96,2.9,-6.16,8.59,159.66,-53.66,139.74,55.54
,,0,2025-11-18T17:49:01.04Z,11.49,2.28,-6.92,8.89,157.63,-48.98,136.15,62.53
,,0,2025-11-18T17:49:01.05Z,11.18,1.88,-7.33,8.23,149.72,-40.71,130.22,61.66
,,0,2025-11-18T17:49:01.06Z,10.61,1.51,-6.78,8.03,144.42,-35.25,124.31,64.5
,,0,2025-11-18T17:49:01.07Z,10.95,1,-7.5,7.92,138.82,-30.45,117.24,67.82
,,0,2025-11-18T17:49:01.08Z,11.31,0.68,-8.01,7.96,131.61,-24.29,109.38,69.04
,,0,2025-11-18T17:49:01.09Z,11.53,0.65,-8,8.28,130.33,-26,105.34,72.2
,,0,2025-11-18T17:49:01.404Z,23.78,-12.18,-19.27,6.78,284.27,-75.24,124.14,244.41
,,0,2025-11-18T17:49:01.413Z,24.65,-13.46,-19.62,6.44,297.43,-96.87,128.52,250.13
,,0,2025-11-18T17:49:01.423Z,25.58,-15.43,-19.62,5.58,307.97,-121.92,131.98,250.13
,,0,2025-11-18T17:49:01.433Z,25.99,-16.49,-19.62,4.32,321.7,-149.64,136.13,250.13
,,0,2025-11-18T17:49:01.443Z,26.18,-17.15,-19.62,2.51,337.26,-178.95,138.4,250.13
,,0,2025-11-18T17:49:01.453Z,26.3,-17.47,-19.62,1.12,351.66,-207.51,134.32,250.13
,,0,2025-11-18T17:49:01.463Z,25.94,-16.97,-19.62,-0.11,367.36,-235.22,130.6,250.13
,,0,2025-11-18T17:49:01.473Z,24.45,-14.27,-19.62,-3.06,370.22,-238.83,132.11,250.13
,,0,2025-11-18T17:49:01.483Z,24.53,-14.25,-19.62,-3.68,372.45,-250.14,116.56,250.13
,,0,2025-11-18T17:49:01.493Z,25.84,-15.36,-19.62,-6.83,369.7,-250.14,107.45,250.13
,,0,2025-11-18T17:49:01.503Z,26.07,-14.69,-19.62,-8.89,365.98,-250.14,93.85,250.13
,,0,2025-11-18T17:49:01.513Z,26.76,-14.21,-19.62,-11.36,363.01,-250.14,81.51,250.13
,,0,2025-11-18T17:49:01.523Z,26.23,-12.56,-19.62,-12.06,360.1,-250.14,67.37,250.13
,,0,2025-11-18T17:49:01.533Z,26.11,-10.88,-19.62,-13.36,358.76,-250.14,59.79,250.13
,,0,2025-11-18T17:49:01.543Z,25.54,-7.97,-19.62,-14.28,358.97,-250.14,61.07,250.13
,,0,2025-11-18T17:49:01.553Z,26.17,-5.02,-19.62,-16.57,361.04,-250.14,72.22,250.13
,,0,2025-11-18T17:49:01.563Z,25.91,-3.3,-17.81,-18.53,362.58,-250.14,79.59,250.13
,,0,2025-11-18T17:49:01.573Z,24.73,-0.2,-15.05,-19.62,364.04,-250.14,85.99,250.13
,,0,2025-11-18T17:49:01.583Z,23.65,3.5,-12.73,-19.62,365.8,-250.14,93.15,250.13
,,0,2025-11-18T17:49:01.593Z,24.14,8.79,-10.98,-19.62,367.18,-250.14,98.42,250.13
,,0,2025-11-18T17:49:01.603Z,26.61,15.8,-8.57,-19.62,367.55,-250.14,99.81,250.13
,,0,2025-11-18T17:49:01.613Z,28.09,19.62,-4.4,-19.62,331.61,-250.14,82.11,201.63
,,0,2025-11-18T17:49:01.623Z,27.75,19.62,-0.33,-19.62,276.62,-250.14,46.49,108.57
,,0,2025-11-18T17:49:01.633Z,28.04,19.62,4.04,-19.62,250.64,-250.14,-2.19,15.69
,,0,2025-11-18T17:49:01.643Z,28.77,19.62,7.6,-19.62,269.67,-250.14,-41.34,-91.89
,,0,2025-11-18T17:49:01.653Z,28.88,19.62,8.01,-19.62,341.6,-250.14,-75.44,-220.06
,,0,2025-11-18T17:49:01.663Z,28.24,19.62,5.26,-19.62,372.97,-250.14,-118.19,-250.14
,,0,2025-11-18T17:49:01.673Z,27.76,19.62,0.74,-19.62,395.22,-250.14,-176.25,-250.14
,,0,2025-11-18T17:49:01.683Z,24.19,19.62,-5.81,-12.9,424.71,-250.14,-235.04,-250.14
,,0,2025-11-18T17:49:01.693Z,22.95,19.62,-11.61,-2.6,433.25,-250.14,-250.14,-250.14
,,0,2025-11-18T17:49:01.703Z,27.76,19.62,-18.96,5.09,433.25,-250.14,-250.14,-250.14
,,0,2025-11-18T17:49:01.713Z,29.7,19.62,-19.62,10.59,384.66,-151.08,-250.14,-250.14
,,0,2025-11-18T17:49:01.723Z,29.71,19.62,-19.62,10.63,354.3,-19.76,-250.14,-250.14
,,0,2025-11-18T17:49:01.733Z,28.08,19.62,-19.62,4.34,368.93,104.73,-250.14,-250.14
,,0,2025-11-18T17:49:01.743Z,27.92,19.62,-19.62,-3.09,395.78,177.5,-250.14,-250.14
,,0,2025-11-18T17:49:01.753Z,30.83,19.62,-19.62,-13.45,420.26,226.9,-250.14,-250.14
,,0,2025-11-18T17:49:01.763Z,32.13,16.2,-19.62,-19.62,433.25,250.13,-250.14,-250.14
,,0,2025-11-18T17:49:01.773Z,27.9,2.92,-19.62,-19.62,433.25,250.13,-250.14,-250.14
,,0,2025-11-18T17:49:01.783Z,28.17,-4.87,-19.62,-19.62,433.25,250.13,-250.14,-250.14
,,0,2025-11-18T17:49:01.793Z,26.78,-3.66,-17.86,-19.62,433.25,250.13,-250.14,-250.14
,,0,2025-11-18T17:49:01.803Z,22.26,10.25,-2.36,-19.62,433.25,250.13,-250.14,-250.14
,,0,2025-11-18T17:49:01.813Z,27.8,19.62,1.8,-19.62,433.25,250.13,-250.14,-250.14
,,0,2025-11-18T17:49:01.823Z,29.23,19.62,9.19,-19.62,387.94,250.13,-250.14,-159.27
,,0,2025-11-18T17:49:01.833Z,29.52,19.62,10.07,-19.62,355.04,250.13,-250.14,-30.29
