#group,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
#datatype,string,long,dateTime:RFC3339,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,
,result,table,_time,Amag,Ax,Ay,Az,Gmag,Gx,Gy,Gz
,,0,2025-11-19T20:21:00.392Z,11.58,-0.79,-10.87,3.91,319.73,-172.08,100.23,-250.14
,,0,2025-11-19T20:21:00.402Z,12.1,-0.72,-11.24,4.42,322.15,-181.66,90.61,-250.14
,,0,2025-11-19T20:21:00.412Z,12.53,0.14,-11.59,4.77,329.4,-195.73,87.35,-250.14
,,0,2025-11-19T20:21:00.422Z,12.87,0.36,-11.91,4.88,340.16,-210.68,93.56,-250.14
,,0,2025-11-19T20:21:00.432Z,14.29,-0.29,-13.43,4.89,349.69,-221.43,103.37,-250.14
,,0,2025-11-19T20:21:00.442Z,16.16,-1.1,-15.29,5.08,355.45,-227.14,110.38,-250.14
,,0,2025-11-19T20:21:00.452Z,18.01,-1.78,-17.15,5.19,354.63,-223.12,115.8,-250.14
,,0,2025-11-19T20:21:00.462Z,19.37,-1.86,-18.5,5.44,345.1,-207.53,116.01,-250.14
,,0,2025-11-19T20:21:00.472Z,19.88,-0.72,-19.06,5.59,334.09,-190.03,113.73,-250.14
,,0,2025-11-19T20:21:00.482Z,19.22,1.25,-18.39,5.44,328.83,-178.07,117.69,-250.14
,,0,2025-11-19T20:21:00.492Z,18,2.35,-17.14,4.99,330.6,-168.53,135.36,-250.14
,,0,2025-11-19T20:21:00.502Z,17.35,1.15,-16.62,4.83,336.37,-161.22,156.79,-250.14
,,0,2025-11-19T20:21:00.512Z,15.8,-1.03,-14.95,5.01,340.43,-159.87,166.63,-250.14
,,0,2025-11-19T20:21:00.522Z,14.86,-1.68,-13.96,4.82,337.82,-158.71,162.38,-250.14
,,0,2025-11-19T20:21:00.532Z,14.68,-2.01,-13.89,4.33,332.04,-143.71,164.41,-250.14
,,0,2025-11-19T20:21:00.542Z,14.34,-1.54,-13.77,3.71,322.15,-125.37,159.67,-250.14
,,0,2025-11-19T20:21:00.552Z,13.37,-0.18,-12.91,3.49,318.32,-117.14,158.23,-250.14
,,0,2025-11-19T20:21:00.562Z,12.66,1.01,-12.26,2.99,319.45,-113.27,163.24,-250.14
,,0,2025-11-19T20:21:00.572Z,13.55,1.99,-13.1,2.84,320.31,-106.41,169.43,-250.14
,,0,2025-11-19T20:21:00.582Z,14.2,2.57,-13.68,2.82,322.96,-99.67,178.32,-250.14
,,0,2025-11-19T20:21:00.592Z,14.38,2.23,-13.89,2.99,326.98,-92.92,188.98,-250.14
,,0,2025-11-19T20:21:00.602Z,13.75,1.24,-13.39,2.9,328.14,-80.88,196.38,-250.14
,,0,2025-11-19T20:21:00.612Z,13.69,0.47,-13.31,3.17,325.66,-68.59,196.92,-250.14
,,0,2025-11-19T20:21:00.622Z,13.17,-0.16,-12.84,2.95,323.41,-63.82,194.82,-250.14
,,0,2025-11-19T20:21:00.632Z,12.91,-0.04,-12.61,2.79,324.15,-72.78,192.89,-250.14
,,0,2025-11-19T20:21:00.642Z,13.21,0.66,-12.88,2.86,327.72,-83.4,194.61,-250.14
,,0,2025-11-19T20:21:00.652Z,14.5,1.12,-14.23,2.54,326.35,-93.82,198.66,-241.32
,,0,2025-11-19T20:21:00.662Z,15.36,1.09,-15.03,2.98,321.92,-102.07,203.98,-227.18
,,0,2025-11-19T20:21:00.672Z,16.17,0.81,-15.91,2.72,319.46,-103.02,204.95,-222.35
,,0,2025-11-19T20:21:00.682Z,17.15,0.74,-16.81,3.3,305.79,-90.92,201.92,-210.89
,,0,2025-11-19T20:21:00.692Z,17.42,0.73,-17.04,3.55,287.23,-73.99,195.02,-197.47
,,0,2025-11-19T20:21:00.702Z,16.15,1.17,-15.81,3.04,278.44,-64.4,194.04,-189.02
,,0,2025-11-19T20:21:00.712Z,14.22,1.77,-13.78,3.05,275.18,-61.21,192.73,-186.63
,,0,2025-11-19T20:21:00.722Z,12.87,1.33,-12.39,3.19,273.31,-70.24,195.04,-178.11
,,0,2025-11-19T20:21:00.732Z,11.93,0.81,-11.44,3.3,271.1,-79.29,193.81,-172.18
,,0,2025-11-19T20:21:00.742Z,11.59,0.72,-11.09,3.29,268.83,-90.73,189.6,-167.61
,,0,2025-11-19T20:21:00.752Z,10.63,0.62,-10.15,3.09,267.33,-104.48,187.4,-159.47
,,0,2025-11-19T20:21:00.762Z,10.6,0.46,-10.25,2.66,263.68,-119.16,182.31,-148.62
,,0,2025-11-19T20:21:00.772Z,11.89,0.95,-11.61,2.37,260.94,-132.15,177.04,-138.86
,,0,2025-11-19T20:21:00.782Z,13.74,1.39,-13.48,2.27,259.93,-137.89,174.19,-134.94
,,0,2025-11-19T20:21:00.792Z,15.11,1.09,-14.93,2.06,254.61,-131.44,172.19,-133.8
,,0,2025-11-19T20:21:00.802Z,15.56,0.53,-15.4,2.13,244.42,-120.53,166.02,-132.85
,,0,2025-11-19T20:21:00.812Z,15.43,0.27,-15.22,2.55,233.95,-108.53,159.81,-131.96
,,0,2025-11-19T20:21:00.822Z,14.57,0.11,-14.32,2.66,225.19,-100.16,154.55,-129.58
,,0,2025-11-19T20:21:00.832Z,13.8,0.1,-13.39,3.33,219.19,-97.39,150.95,-125.59
,,0,2025-11-19T20:21:00.842Z,13.14,0.42,-12.69,3.36,214.66,-101,148.86,-117.11
,,0,2025-11-19T20:21:00.852Z,11.86,0.95,-11.34,3.32,214.5,-112.16,148.08,-107.25
,,0,2025-11-19T20:21:00.862Z,10.84,1.09,-10.43,2.76,222.76,-127.82,150.69,-102.85
,,0,2025-11-19T20:21:00.872Z,10.64,0.87,-10.24,2.75,232.51,-139.18,154.92,-103.37
,,0,2025-11-19T20:21:00.882Z,10.13,0.56,-9.8,2.48,235.76,-143.23,157.36,-101.53
,,0,2025-11-19T20:21:00.892Z,9.36,0.49,-9.09,2.17,233.66,-145.5,155.97,-95.41
,,0,2025-11-19T20:21:00.902Z,8.81,0.93,-8.57,1.79,232.85,-148.54,155.91,-88.59
,,0,2025-11-19T20:21:00.912Z,8.46,1.26,-8.17,1.82,236.65,-151.74,159.7,-86.45
,,0,2025-11-19T20:21:00.922Z,7.94,1.51,-7.63,1.6,243.38,-160.5,163.12,-82.85
,,0,2025-11-19T20:21:00.932Z,7.5,1.42,-7.29,0.99,249.95,-169.53,166.22,-78.13
,,0,2025-11-19T20:21:00.942Z,8.67,1.37,-8.46,1.33,249.53,-170.09,167.12,-73.52
,,0,2025-11-19T20:21:00.952Z,10.09,1.71,-9.83,1.49,242.64,-166.79,163.62,-65.45
,,0,2025-11-19T20:21:00.962Z,9.99,2.12,-9.75,0.5,235.84,-164.12,160.6,-53.77
,,0,2025-11-19T20:21:00.972Z,9.26,2.22,-8.99,0.28,238.58,-168.33,162.66,-46.15
,,0,2025-11-19T20:21:00.982Z,8.65,1.41,-8.53,0.2,242.1,-174.96,162.56,-39.69
,,0,2025-11-19T20:21:00.992Z,8.45,0.41,-8.44,-0.24,239.51,-175.54,159.65,-32.58
,,0,2025-11-19T20:21:01.002Z,8.34,-0.25,-8.33,-0.38,230.89,-170.9,153.36,-24.18
,,0,2025-11-19T20:21:01.012Z,7.66,-0.17,-7.64,-0.43,223.35,-166.48,147.89,-17.32
,,0,2025-11-19T20:21:01.022Z,6.59,0.07,-6.56,-0.57,222.73,-168.64,144.81,-14.07
,,0,2025-11-19T20:21:01.032Z,5.65,0.1,-5.62,-0.57,226.52,-173.65,144.53,-16.37
,,0,2025-11-19T20:21:01.042Z,5.56,-0.3,-5.5,-0.74,222.14,-169.52,141.73,-22.89
,,0,2025-11-19T20:21:01.052Z,6.17,-0.25,-6.14,-0.53,218.35,-169.25,136.26,-21.55
,,0,2025-11-19T20:21:01.062Z,6.05,0.03,-5.83,-1.62,219.15,-172.74,133.53,-18.88
,,0,2025-11-19T20:21:01.072Z,6.96,-0.03,-6.55,-2.36,208.58,-162.78,128.05,-24.71
,,0,2025-11-19T20:21:01.082Z,9.74,0.1,-9.25,-3.05,196.14,-153.69,119.41,-24.34
,,0,2025-11-19T20:21:01.092Z,11.58,0.16,-10.86,-4.01,174.47,-133.36,109.46,-25.96
,,0,2025-11-19T20:21:01.102Z,12.1,0.61,-11.32,-4.22,157.37,-115.18,103.71,-27.29
,,0,2025-11-19T20:21:01.112Z,10.76,0.82,-10.02,-3.83,151.19,-110.51,99.02,-29.03
,,0,2025-11-19T20:21:01.122Z,9.21,0.36,-8.41,-3.75,152.62,-116.93,93.15,-30.73
,,0,2025-11-19T20:21:01.132Z,8.24,-0.16,-7.74,-2.8,151.57,-123.09,83.34,-29.63
,,0,2025-11-19T20:21:01.142Z,8.64,-0.9,-8.07,-2.93,150.26,-126.5,76.21,-27.73
,,0,2025-11-19T20:21:01.152Z,10.05,-0.91,-9.39,-3.45,141.11,-122.45,66.66,-21.79
,,0,2025-11-19T20:21:01.162Z,12.39,0.37,-11.61,-4.3,123.58,-109.3,54.87,-17.77
,,0,2025-11-19T20:21:01.172Z,12.7,1.86,-11.57,-4.92,114.44,-100.36,52.87,-15.13
,,0,2025-11-19T20:21:01.182Z,11.27,1.93,-9.7,-5.41,116.59,-100.75,55.11,-20.18
,,0,2025-11-19T20:21:01.192Z,10.2,0.81,-8.58,-5.45,121.82,-107.65,51.21,-25.08
,,0,2025-11-19T20:21:01.202Z,9.84,-0.06,-8.06,-5.65,124.89,-117.12,40.19,-16.27
,,0,2025-11-19T20:21:01.212Z,9.9,0.13,-7.84,-6.05,129.42,-126.03,27.87,-9.48
,,0,2025-11-19T20:21:01.222Z,10.89,0.37,-8.4,-6.92,132.19,-130.96,16.06,-8.14
,,0,2025-11-19T20:21:01.231Z,12.05,0.8,-9.69,-7.12,133.81,-133.54,5.44,-6.53
,,0,2025-11-19T20:21:01.241Z,12.24,0.97,-9.4,-7.78,133.82,-133.77,-2.17,-2.79
,,0,2025-11-19T20:21:01.252Z,12.32,0.68,-9.42,-7.92,125.28,-124.54,-11.79,-6.66
,,0,2025-11-19T20:21:01.262Z,13.5,0.99,-10.79,-8.05,115.69,-113.59,-17.98,-12.56
,,0,2025-11-19T20:21:01.272Z,13.16,1.69,-10.08,-8.29,106.75,-104.14,-20.47,-11.46
,,0,2025-11-19T20:21:01.282Z,12.91,1.85,-9.3,-8.77,104.08,-98.29,-24.2,-24.22
,,0,2025-11-19T20:21:01.292Z,13.56,2.1,-9.83,-9.1,106.92,-97.69,-28.91,-32.43
,,0,2025-11-19T20:21:01.302Z,14.01,2.67,-9.97,-9.47,109.31,-98.79,-34.26,-31.85
,,0,2025-11-19T20:21:01.312Z,14.49,3.52,-10.05,-9.82,112.43,-101.08,-36.03,-33.55
,,0,2025-11-19T20:21:01.322Z,15.17,4.29,-10.55,-10.02,116.91,-106.45,-34.15,-34.19
,,0,2025-11-19T20:21:01.332Z,15.8,4.71,-10.75,-10.57,118.11,-108.53,-31.72,-34.11
,,0,2025-11-19T20:21:01.342Z,16.33,5.23,-10.7,-11.17,117.88,-108.73,-28.19,-35.79
,,0,2025-11-19T20:21:01.352Z,17.06,5.37,-9.97,-12.76,118.2,-108.16,-27.98,-38.61
,,0,2025-11-19T20:21:01.362Z,18.04,4.93,-8.86,-14.92,118.04,-103.99,-34.74,-43.73
,,0,2025-11-19T20:21:01.372Z,19.08,4.77,-7.85,-16.72,121.07,-94.33,-53.26,-54.08
,,0,2025-11-19T20:21:01.382Z,20.92,5.67,-5.61,-19.34,122.46,-77.22,-69.7,-64.61
,,0,2025-11-19T20:21:01.392Z,21.07,7.1,-2.96,-19.62,125.66,-56.04,-73.47,-85.16
,,0,2025-11-19T20:21:01.402Z,21.35,8.4,-0.57,-19.62,138.09,-32.4,-67.6,-115.98
,,0,2025-11-19T20:21:01.412Z,21.58,8.97,0.43,-19.62,162.73,0,-65.85,-148.82
,,0,2025-11-19T20:21:01.689Z,29.52,19.62,-10.07,-19.62,374.87,250.13,-250.14,124.08
,,0,2025-11-19T20:21:01.698Z,30.21,19.62,-11.94,-19.62,417.17,250.13,-250.14,221.13
,,0,2025-11-19T20:21:01.708Z,29.77,19.62,-10.8,-19.62,433.24,250.13,-250.14,250.13
,,0,2025-11-19T20:21:01.718Z,29.3,19.62,-9.4,-19.62,433.24,250.13,-250.14,250.13
,,0,2025-11-19T20:21:01.728Z,29.71,19.62,-10.62,-19.62,433.24,250.13,-250.14,250.13
,,0,2025-11-19T20:21:01.738Z,28.86,19.62,-7.93,-19.62,433.24,250.13,-250.14,250.13
,,0,2025-11-19T20:21:01.748Z,27.82,19.62,-2.05,-19.62,421.18,250.13,-228.61,250.13
,,0,2025-11-19T20:21:01.758Z,28.4,19.62,6.08,-19.62,378.52,250.13,-134.72,250.13
,,0,2025-11-19T20:21:01.768Z,31.43,19.62,14.76,-19.62,363.35,250.13,-83.02,250.13
,,0,2025-11-19T20:21:01.778Z,32.47,19.62,19.62,-16.86,357.45,250.13,-51.42,250.13
,,0,2025-11-19T20:21:01.788Z,29.55,19.62,19.62,-10.16,353.74,250.13,-0.17,250.13
,,0,2025-11-19T20:21:01.797Z,27.97,19.62,19.62,-3.53,354.83,250.13,27.84,250.13
,,0,2025-11-19T20:21:01.808Z,27.7,19.51,19.62,-1.19,293.48,149,36.97,250.13
,,0,2025-11-19T20:21:01.817Z,24.24,19.62,13.86,3.24,254.52,28.32,37.58,250.13
,,0,2025-11-19T20:21:01.828Z,20.69,19.46,5.71,4.06,253.59,-33.2,25.27,250.13
,,0,2025-11-19T20:21:01.837Z,20.19,19.62,2.66,3.95,223.82,-46.87,7.5,218.73
,,0,2025-11-19T20:21:01.848Z,20.01,19.62,3.57,1.61,183.8,-48.97,10.99,176.82
,,0,2025-11-19T20:21:01.857Z,19.97,18.86,6.22,2.16,140.84,-46.33,28.56,129.9
,,0,2025-11-19T20:21:01.867Z,18.13,15.04,9.58,3.22,96.04,-42.63,46.48,72.44
,,0,2025-11-19T20:21:01.878Z,17.36,11.69,11.43,5.83,76.28,-39.9,60.34,24.19
,,0,2025-11-19T20:21:01.887Z,17.87,9.33,13.18,7.65,81.68,-50.94,59.6,-22.93
,,0,2025-11-19T20:21:01.897Z,18.3,8.8,13.18,9.14,125.46,-79.44,61.53,-75.12
,,0,2025-11-19T20:21:01.908Z,16.7,8.78,10.22,9.87,176.09,-107.4,69.69,-120.91
,,0,2025-11-19T20:21:01.918Z,14.23,8.41,5.54,10.06,213.66,-114.94,82.29,-160.21
,,0,2025-11-19T20:21:01.928Z,12.78,7.51,2.66,9.99,240.18,-107.2,93.73,-193.41
,,0,2025-11-19T20:21:01.938Z,11.11,6.16,2.03,9.02,268.02,-102.18,102.9,-225.4
,,0,2025-11-19T20:21:01.948Z,10.28,5.55,0.38,8.65,293.13,-106.58,109.52,-250.14
,,0,2025-11-19T20:21:01.957Z,9.86,5.66,-1.57,7.92,299.01,-116.63,115.05,-250.14
,,0,2025-11-19T20:21:01.967Z,11.26,6.16,-5.47,7.67,303.21,-118.47,123.82,-250.14
,,0,2025-11-19T20:21:01.978Z,12.07,5.66,-8.28,6.71,305.37,-112.49,134.27,-250.14
,,0,2025-11-19T20:21:01.988Z,11.6,4.39,-9,5.85,306.58,-109.25,139.6,-250.14
,,0,2025-11-19T20:21:01.998Z,11.29,3.47,-9.32,5.34,307.1,-110.98,139.37,-250.14
,,0,2025-11-19T20:21:02.008Z,11.01,3.19,-9.37,4.83,308.43,-117.79,136.71,-250.14
,,0,2025-11-19T20:21:02.018Z,10.18,2.53,-8.96,4.12,313.81,-130.93,136.98,-250.14
,,0,2025-11-19T20:21:02.028Z,9.85,1.47,-8.9,3.95,321.21,-146.9,137.93,-250.14
,,0,2025-11-19T20:21:02.038Z,10.71,0.48,-9.87,4.14,327.8,-160.47,138.31,-250.14
,,0,2025-11-19T20:21:02.048Z,12.88,-0.03,-11.93,4.84,329.89,-164.71,138.3,-250.14
,,0,2025-11-19T20:21:02.058Z,13.88,-0.21,-13,4.85,325.87,-158.98,135.45,-250.14
,,0,2025-11-19T20:21:02.068Z,14.33,0.71,-13.5,4.75,320.64,-152.53,130.29,-250.14
,,0,2025-11-19T20:21:02.078Z,15.04,2.2,-14.17,4.54,319.76,-150.46,130.53,-250.14
,,0,2025-11-19T20:21:02.088Z,15.34,3.26,-14.39,4.21,325.68,-156.4,137.98,-250.14
,,0,2025-11-19T20:21:02.098Z,16.07,2.76,-15.34,3.93,337.5,-168.88,151.05,-250.14
,,0,2025-11-19T20:21:02.108Z,17.06,1.33,-16.53,4,350.2,-183.47,162.51,-250.14
,,0,2025-11-19T20:21:02.118Z,17.82,-1.12,-17.35,3.89,356.96,-185.54,174.43,-250.14
,,0,2025-11-19T20:21:02.128Z,19.4,-3.76,-18.69,3.6,355.5,-180.67,176.56,-250.14
,,0,2025-11-19T20:21:02.138Z,20.37,-4.47,-19.62,3.18,346.63,-175.09,164.09,-250.14
,,0,2025-11-19T20:21:02.148Z,20.03,-2.52,-19.62,3.17,334.51,-161.02,152.98,-250.14
,,0,2025-11-19T20:21:02.158Z,19.58,-0.06,-19.41,2.53,321.29,-137.71,147.28,-250.14
,,0,2025-11-19T20:21:02.168Z,17.75,1.64,-17.55,2.07,316.57,-123.18,149.92,-250.14
,,0,2025-11-19T20:21:02.178Z,16.56,1.83,-16.32,2.13,324.37,-126.59,163.16,-250.14
,,0,2025-11-19T20:21:02.188Z,15.02,-0.14,-14.81,2.51,338.1,-139,180.07,-250.14
,,0,2025-11-19T20:21:02.198Z,14.85,-2.5,-14.33,2.98,349.87,-152.09,191.6,-250.14
,,0,2025-11-19T20:21:02.208Z,15.82,-3.88,-14.97,3.31,352.39,-153.18,195.32,-250.14
,,0,2025-11-19T20:21:02.218Z,16.19,-4.16,-15.32,3.2,343.97,-136.73,192.48,-250.14
,,0,2025-11-19T20:21:02.228Z,15.64,-3.43,-15.02,2.68,330.54,-103.36,189.75,-250.14
,,0,2025-11-19T20:21:02.238Z,14.56,-1.89,-14.3,2.02,318.07,-71.52,182.98,-250.14
,,0,2025-11-19T20:21:02.248Z,12.91,-0.11,-12.78,1.86,312.04,-49.22,179.93,-250.14
,,0,2025-11-19T20:21:02.258Z,10.77,1.19,-10.58,1.63,310.09,-43.77,177.97,-250.14
,,0,2025-11-19T20:21:02.268Z,9.14,2.28,-8.69,1.69,314.45,-55.66,182.24,-250.14
,,0,2025-11-19T20:21:02.277Z,8.65,2.81,-8.03,1.56,321.93,-72.62,189.2,-250.14
,,0,2025-11-19T20:21:02.288Z,9.32,2.67,-8.77,1.65,331.31,-83.92,200.4,-250.14
,,0,2025-11-19T20:21:02.297Z,10.05,1.32,-9.89,1.16,338.38,-86.4,210.87,-250.14
,,0,2025-11-19T20:21:02.308Z,10.9,-0.7,-10.8,1.28,337.99,-73.65,215.04,-250.14
,,0,2025-11-19T20:21:02.318Z,12.99,-1.95,-12.72,1.73,329.33,-56.95,206.5,-250.14
,,0,2025-11-19T20:21:02.328Z,14.58,-1.72,-14.31,2.2,320.58,-43.7,195.69,-250.14
,,0,2025-11-19T20:21:02.338Z,15.26,-0.32,-14.99,2.85,315.08,-34.28,188.5,-250.14
,,0,2025-11-19T20:21:02.348Z,16.66,1.8,-16.08,3.99,316.39,-38.72,189.83,-250.14
,,0,2025-11-19T20:21:02.358Z,17.14,3.26,-16.32,4.09,322.55,-50.66,198.2,-249.38
,,0,2025-11-19T20:21:02.368Z,17.42,3.65,-16.45,4.4,328.01,-70.69,209.52,-242.27
,,0,2025-11-19T20:21:02.378Z,17.36,2.75,-16.54,4.51,330.41,-92.66,216.98,-231.31
,,0,2025-11-19T20:21:02.388Z,17.13,1.51,-16.57,4.08,323.92,-107.51,216.6,-215.52
,,0,2025-11-19T20:21:02.398Z,17.12,0.48,-16.7,3.71,311.51,-113.21,209.28,-201.05
,,0,2025-11-19T20:21:02.408Z,17.08,0.28,-16.64,3.85,297.98,-109.97,199.31,-192.29
,,0,2025-11-19T20:21:02.418Z,17.9,0.77,-17.29,4.56,284.99,-95.93,191.17,-188.34
,,0,2025-11-19T20:21:02.428Z,19.62,1.6,-19.04,4.44,269.57,-74.39,179.78,-186.58
,,0,2025-11-19T20:21:02.438Z,20.27,3.13,-19.42,4.92,255.35,-59.79,173.85,-177.22
,,0,2025-11-19T20:21:02.448Z,19.06,4.16,-18,4.67,254.22,-56.76,177.1,-173.32
,,0,2025-11-19T20:21:02.458Z,17.34,3.96,-16.19,4.78,260.65,-69.47,184.47,-170.54
,,0,2025-11-19T20:21:02.467Z,16.04,2.66,-15.02,4.98,262.91,-82.49,187.85,-164.4
,,0,2025-11-19T20:21:02.478Z,15.73,1.39,-14.83,5.06,255.07,-93.82,181.24,-153.02
,,0,2025-11-19T20:21:02.488Z,14.81,0.86,-14.08,4.53,243.28,-99.63,170.02,-142.66
,,0,2025-11-19T20:21:02.498Z,13.36,0.78,-12.67,4.17,233.3,-104.69,159.11,-134.73
,,0,2025-11-19T20:21:02.508Z,12.41,0.75,-11.76,3.87,224.49,-112.79,149.91,-123.28
,,0,2025-11-19T20:21:02.518Z,11.69,0.63,-11.22,3.22,218.04,-121.29,140.38,-114.55
,,0,2025-11-19T20:21:02.528Z,11.26,0.5,-10.91,2.74,212.6,-125.94,133.37,-107.47
,,0,2025-11-19T20:21:02.538Z,12.14,0.54,-11.8,2.79,201.69,-125.06,123.8,-98.54
,,0,2025-11-19T20:21:02.548Z,13.41,1.2,-13.05,2.85,189.98,-122.45,113.95,-90.08
,,0,2025-11-19T20:21:02.558Z,12.73,1.52,-12.44,2.25,181.27,-117.84,107.66,-85.92
,,0,2025-11-19T20:21:02.568Z,11.69,1.53,-11.39,2.14,175.95,-117.99,104.37,-78.39
,,0,2025-11-19T20:21:02.578Z,11.25,1.11,-10.92,2.48,174.25,-123.68,100.92,-69.89
,,0,2025-11-19T20:21:02.588Z,10.94,0.56,-10.6,2.63,172.48,-126.83,96.66,-65.74
,,0,2025-11-19T20:21:02.597Z,9.56,0.07,-9.25,2.4,170.16,-129.79,92.66,-59.34
,,0,2025-11-19T20:21:02.608Z,7.87,0.07,-7.52,2.33,172.29,-138.63,89.89,-48.86
,,0,2025-11-19T20:21:02.617Z,6.41,-0.15,-6.16,1.79,182.66,-152.7,91.3,-41.35
,,0,2025-11-19T20:21:02.628Z,5.84,-0.11,-5.61,1.63,192.28,-162.34,95.09,-39.71
,,0,2025-11-19T20:21:02.637Z,6.05,-0.13,-5.68,2.07,198.88,-167.66,99.44,-39.45
,,0,2025-11-19T20:21:02.648Z,6.35,-0.85,-6.18,1.18,194.31,-162.36,99.33,-39.1
,,0,2025-11-19T20:21:02.657Z,6.51,-1.04,-6.35,0.97,184.34,-150.85,97.18,-42.21
,,0,2025-11-19T20:21:02.668Z,5.93,-0.91,-5.84,0.49,180.33,-146.33,96.59,-42.18
,,0,2025-11-19T20:21:02.677Z,5.5,-1.24,-5.35,0.08,176.67,-141.46,95.55,-45.53
,,0,2025-11-19T20:21:02.687Z,5.85,-1.7,-5.59,0.18,176.76,-140.39,93.74,-52.4
,,0,2025-11-19T20:21:02.698Z,5.39,-2.06,-4.96,-0.44,182.75,-147.95,93.53,-52.53
,,0,2025-11-19T20:21:02.708Z,5.01,-2.01,-4.59,-0.22,183.53,-151.15,91.14,-50.31
,,0,2025-11-19T20:21:02.717Z,5.82,-1.75,-5.55,-0.07,186.99,-157.49,90.05,-45.31
,,0,2025-11-19T20:21:02.728Z,6.59,-1.64,-6.3,-0.99,191.82,-162.87,90.42,-45.73
,,0,2025-11-19T20:21:02.737Z,7.31,-1.71,-6.73,-2.29,196.43,-167.98,91.15,-45.4
,,0,2025-11-19T20:21:02.748Z,8,-1.68,-7.47,-2.32,202.45,-176.75,91.15,-37.92
,,0,2025-11-19T20:21:02.757Z,9.22,-2.55,-8.31,-3.08,205.57,-184.02,84.95,-34.36
,,0,2025-11-19T20:21:02.768Z,10.43,-3.53,-9.23,-3.32,201.23,-182.16,78.08,-34.82
,,0,2025-11-19T20:21:02.778Z,11.72,-4.55,-10.11,-3.79,192.68,-177.69,68.21,-29.95
,,0,2025-11-19T20:21:02.788Z,10.96,-4.49,-9.41,-3.37,191.9,-180.09,63.67,-18.43
,,0,2025-11-19T20:21:02.798Z,9.91,-4.52,-8.09,-3.52,195.42,-186.61,57.21,-9.68
,,0,2025-11-19T20:21:02.807Z,9.79,-4.87,-7.82,-3.31,199.48,-192.59,51.77,-4.5
,,0,2025-11-19T20:21:02.817Z,9.81,-5.06,-7.83,-3.06,210.07,-204.51,47.84,3.77
,,0,2025-11-19T20:21:02.828Z,10.13,-5.12,-8.15,-3.16,208.12,-203.47,43.27,6.5
,,0,2025-11-19T20:21:02.837Z,10.08,-4.11,-8.64,-3.18,212.18,-207.79,41.72,10.34
,,0,2025-11-19T20:21:02.848Z,9.67,-3.18,-8.25,-3.91,215.32,-210.86,41.42,13.6
,,0,2025-11-19T20:21:02.858Z,9.65,-2.39,-8.16,-4.58,222.18,-217.41,44,12.62
,,0,2025-11-19T20:21:02.868Z,10.35,-2.33,-7.95,-6.2,237.25,-231.72,50.09,9.26
,,0,2025-11-19T20:21:02.877Z,10.42,-2.24,-7.74,-6.6,246.78,-240.67,54.28,5.35
,,0,2025-11-19T20:21:02.888Z,11.72,-2.69,-7.74,-8.38,249.16,-243.85,51.13,-2.72
,,0,2025-11-19T20:21:02.898Z,12.86,-2.28,-8.69,-9.2,240.43,-235.27,48.18,-11.5
,,0,2025-11-19T20:21:02.908Z,14.44,-0.88,-10.09,-10.3,219.01,-212.16,48.74,-24.05
,,0,2025-11-19T20:21:02.918Z,15.56,1.4,-10.76,-11.16,203.07,-195.26,45.72,-31.92
,,0,2025-11-19T20:21:02.928Z,16.27,3.36,-10.43,-12.03,193.09,-181.66,50.15,-42.08
,,0,2025-11-19T20:21:02.938Z,16.46,4.77,-10.01,-12.17,193.98,-179.03,55.65,-49.79
,,0,2025-11-19T20:21:02.948Z,16.66,5.43,-9.82,-12.32,197.51,-177.11,70.28,-52.02
,,0,2025-11-19T20:21:02.958Z,17.94,5.71,-9.86,-13.86,204.49,-182.01,81.82,-44.66
,,0,2025-11-19T20:21:02.967Z,20.17,7.01,-9.97,-16.07,207.8,-180.13,97.18,-35.93
,,0,2025-11-19T20:21:02.978Z,21.98,7.19,-9.1,-18.68,209.56,-180.87,101.01,-31.6
,,0,2025-11-19T20:21:02.988Z,22.23,7.38,-7.41,-19.62,207.7,-179.02,101.15,-29.27
,,0,2025-11-19T20:21:02.998Z,22.05,7.85,-6.28,-19.62,210.7,-183.85,98.95,-28.34
,,0,2025-11-19T20:21:03.008Z,22.2,9.13,-4.93,-19.62,208.82,-182.82,97.29,-26.84
,,0,2025-11-19T20:21:03.018Z,22.13,9.46,-3.94,-19.62,202.82,-182.44,84.15,-27.79
,,0,2025-11-19T20:21:03.028Z,22.25,10.35,-1.66,-19.62,196.58,-182.71,66.37,-29.25
,,0,2025-11-19T20:21:03.038Z,23.34,12.58,1.24,-19.62,182.86,-174.09,44.31,-34.15
,,0,2025-11-19T20:21:03.048Z,25.44,15.78,3.68,-19.62,171.28,-162.41,25.4,-48.09
,,0,2025-11-19T20:21:03.058Z,28.23,19.62,5.19,-19.62,163.54,-149.21,2,-66.92
,,0,2025-11-19T20:21:03.068Z,28.66,19.62,7.19,-19.62,159.68,-126.42,-24.95,-94.31
,,0,2025-11-19T20:21:03.078Z,29.12,19.62,8.83,-19.62,177.53,-100.28,-65.67,-130.95
,,0,2025-11-19T20:21:03.088Z,30.2,19.62,11.92,-19.62,222.68,-87.02,-119.87,-166.27
,,0,2025-11-19T20:21:03.098Z,30.81,19.62,13.39,-19.62,279.41,-67.11,-189.69,-193.87
