#group,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
#datatype,string,long,dateTime:RFC3339,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,
,result,table,_time,Amag,Ax,Ay,Az,Gmag,Gx,Gy,Gz
,,0,2025-11-18T17:45:20.077Z,10.43,10.03,-1.82,2.22,63.47,54.01,26.99,19.58
,,0,2025-11-18T17:45:20.087Z,10.35,9.87,-1.58,2.7,56.43,45.85,30.39,12.58
,,0,2025-11-18T17:45:20.097Z,10.61,9.98,-1.18,3.39,50.7,36.07,35.18,5.62
,,0,2025-11-18T17:45:20.107Z,10.94,10.14,-0.99,3.97,49.81,28.15,40.87,-4.33
,,0,2025-11-18T17:45:20.117Z,11.08,10.21,-0.5,4.27,52.97,17.02,47.99,-14.58
,,0,2025-11-18T17:45:20.127Z,10.86,10,-0.29,4.22,58.82,4.99,54.29,-22.07
,,0,2025-11-18T17:45:20.137Z,10.9,10.02,-0.37,4.28,65.27,-8.1,57.94,-28.95
,,0,2025-11-18T17:45:20.147Z,11.07,10.28,-0.28,4.08,74.3,-20.05,61.42,-36.69
,,0,2025-11-18T17:45:20.157Z,11.44,10.79,-0.2,3.79,87.28,-35.79,65.8,-44.81
,,0,2025-11-18T17:45:20.167Z,11.98,11.41,0.24,3.64,103.03,-51.12,71.82,-53.32
,,0,2025-11-18T17:45:20.177Z,12.38,11.94,1.16,3.05,122.65,-70.38,77.11,-64.37
,,0,2025-11-18T17:45:20.187Z,12.9,12.65,1.66,1.91,147.16,-94.82,83.38,-75.59
,,0,2025-11-18T17:45:20.197Z,13.94,13.82,1.53,1.03,176.17,-120.73,94.29,-87.01
,,0,2025-11-18T17:45:20.207Z,14.64,14.57,1.44,-0.09,209.54,-147.03,108.32,-102.75
,,0,2025-11-18T17:45:20.217Z,15.7,15.67,-0.61,-0.72,229.46,-146.34,126.89,-123.02
,,0,2025-11-18T17:45:20.227Z,16.8,16.4,-3.51,-0.99,241.87,-133.44,137.45,-147.66
,,0,2025-11-18T17:45:20.237Z,17.93,17.53,-3.76,0.2,261.13,-132.14,144.39,-172.85
,,0,2025-11-18T17:45:20.247Z,19.2,18.91,-3.03,1.36,280.53,-142.74,152.97,-186.87
,,0,2025-11-18T17:45:20.257Z,19.89,19.62,-2.96,1.33,304.67,-166.07,164.53,-195.38
,,0,2025-11-18T17:45:20.267Z,19.84,19.62,-2.96,0.15,343.82,-201.52,182.87,-210.14
,,0,2025-11-18T17:45:20.277Z,19.83,19.62,-1.08,-2.64,397.7,-250.14,204.82,-231.6
,,0,2025-11-18T17:45:20.287Z,19.89,19.62,0.76,-3.15,419.15,-250.14,236.79,-238.84
,,0,2025-11-18T17:45:20.297Z,20.31,19.62,1.38,-5.07,427.28,-250.14,250.13,-239.65
,,0,2025-11-18T17:45:20.307Z,21.1,19.62,2.62,-7.31,432.77,-250.14,250.13,-249.31
,,0,2025-11-18T17:45:20.317Z,23.35,19.62,3.88,-12.05,433.25,-250.14,250.13,-250.14
,,0,2025-11-18T17:45:20.327Z,26.29,19.62,2.14,-17.36,433.25,-250.14,250.13,-250.14
,,0,2025-11-18T17:45:20.337Z,27.85,19.62,-2.39,-19.62,433.25,-250.14,250.13,-250.14
,,0,2025-11-18T17:45:20.347Z,28.69,19.62,-7.28,-19.62,428.44,-250.14,250.13,-241.73
,,0,2025-11-18T17:45:20.357Z,29.47,19.62,-9.93,-19.62,415.28,-250.14,250.13,-217.53
,,0,2025-11-18T17:45:20.367Z,30.04,19.62,-11.51,-19.62,404.67,-250.14,250.13,-196.53
,,0,2025-11-18T17:45:20.377Z,30.44,19.62,-12.51,-19.62,395.01,-250.14,250.13,-175.78
,,0,2025-11-18T17:45:20.387Z,29.87,19.62,-11.06,-19.62,381.76,-250.14,250.13,-143.54
,,0,2025-11-18T17:45:20.748Z,3.9,-2.78,0.51,-2.69,217.06,-51.87,-105.19,-182.65
,,0,2025-11-18T17:45:20.756Z,4.3,-2.97,-2.08,-2.33,233.03,-49.55,-109,-199.92
,,0,2025-11-18T17:45:20.766Z,4.94,-3.29,-3.07,-2.03,247.82,-51.4,-113.42,-214.26
,,0,2025-11-18T17:45:20.776Z,5.59,-3.5,-4.01,-1.73,257.97,-57.27,-120.56,-220.76
,,0,2025-11-18T17:45:20.786Z,6.31,-3.72,-4.91,-1.36,265.61,-65.8,-127.89,-223.3
,,0,2025-11-18T17:45:20.796Z,6.63,-3.71,-5.43,-0.88,271.87,-75.18,-133.18,-224.78
,,0,2025-11-18T17:45:20.806Z,7.27,-4.08,-5.97,-0.77,277.71,-85.05,-139.07,-224.83
,,0,2025-11-18T17:45:20.816Z,8.13,-4.4,-6.8,-0.74,282.6,-99.57,-143.52,-222.15
,,0,2025-11-18T17:45:20.826Z,9.04,-4.6,-7.78,-0.34,288.74,-109.47,-146.6,-223.38
,,0,2025-11-18T17:45:20.836Z,10.35,-4.7,-9.22,-0.03,293.37,-112.04,-149.5,-226.19
,,0,2025-11-18T17:45:20.846Z,10.13,-4.79,-8.91,0.55,300.73,-119.21,-151.4,-230.88
,,0,2025-11-18T17:45:20.856Z,10.42,-5.15,-8.98,1.17,304.06,-122.95,-154.92,-230.95
,,0,2025-11-18T17:45:20.866Z,10.54,-5.2,-8.97,1.84,308.2,-128.8,-162.84,-227.78
,,0,2025-11-18T17:45:20.876Z,10.16,-5.12,-8.47,2.33,314.63,-140.51,-170.03,-224.36
,,0,2025-11-18T17:45:20.886Z,10.2,-5,-8.53,2.49,322.47,-158.85,-176.51,-218.16
,,0,2025-11-18T17:45:20.896Z,11.11,-4.68,-9.79,2.37,333.73,-187.76,-183.82,-205.74
,,0,2025-11-18T17:45:20.906Z,11.78,-3.97,-10.67,3.04,344.29,-206.87,-189.99,-199.1
,,0,2025-11-18T17:45:20.916Z,13.08,-3.4,-12.19,3.32,342.19,-201.21,-192.47,-198.91
,,0,2025-11-18T17:45:20.926Z,13.83,-2.72,-12.88,4.24,335.04,-185.95,-195.23,-198.91
,,0,2025-11-18T17:45:20.936Z,13.61,-1.83,-12.24,5.65,324.7,-160.35,-196.25,-202.99
,,0,2025-11-18T17:45:20.946Z,13.27,-1.44,-11.69,6.11,311.88,-135.68,-192.82,-204.16
,,0,2025-11-18T17:45:20.956Z,13.06,-1.41,-11.63,5.77,298,-111.5,-191.07,-199.66
,,0,2025-11-18T17:45:20.966Z,13.2,-1.28,-11.94,5.48,286.84,-90.63,-188.03,-196.75
,,0,2025-11-18T17:45:20.976Z,13.05,-1.51,-12.08,4.7,277.82,-72.14,-184.2,-195.07
,,0,2025-11-18T17:45:20.986Z,13.45,-2.1,-12.71,3.86,269.5,-62.66,-182.61,-188.03
,,0,2025-11-18T17:45:20.996Z,13.55,-1.95,-12.99,3.34,260.65,-60.07,-179.45,-179.24
,,0,2025-11-18T17:45:21.006Z,14.07,-1.35,-13.53,3.63,251.6,-63.14,-176.15,-168.2
,,0,2025-11-18T17:45:21.016Z,14.56,-1.49,-13.96,3.86,243.95,-68.55,-173.01,-157.73
,,0,2025-11-18T17:45:21.026Z,14.35,-1.22,-13.77,3.82,236.25,-74.88,-170.65,-145.21
,,0,2025-11-18T17:45:21.036Z,14.02,-1.03,-13.4,4.01,230.65,-77.76,-164.55,-141.69
,,0,2025-11-18T17:45:21.046Z,13.36,-0.47,-12.64,4.29,225.54,-82.95,-155.59,-140.64
,,0,2025-11-18T17:45:21.056Z,12.43,-0.55,-11.53,4.61,220.74,-94.5,-149.53,-132.04
,,0,2025-11-18T17:45:21.066Z,11.91,-0.8,-10.99,4.51,216.57,-115.53,-143.29,-114.13
,,0,2025-11-18T17:45:21.076Z,11.82,0.34,-11.05,4.17,222.38,-139.26,-131.95,-112.47
,,0,2025-11-18T17:45:21.086Z,13.7,-0.35,-13.1,4,223.99,-148.96,-131.5,-103.39
,,0,2025-11-18T17:45:21.096Z,15.74,0.52,-14.81,5.31,210.52,-138.97,-127.37,-93.71
,,0,2025-11-18T17:45:21.106Z,16.46,1.55,-15.04,6.52,209.68,-127.74,-125.82,-108.7
,,0,2025-11-18T17:45:21.116Z,16.4,1.3,-14.21,8.08,199.38,-113.09,-126.58,-104.6
,,0,2025-11-18T17:45:21.126Z,17.4,1.17,-14.32,9.82,196.95,-103.66,-126.8,-109.38
,,0,2025-11-18T17:45:21.136Z,17.48,0.55,-14.5,9.74,191.4,-99.18,-125.6,-104.99
,,0,2025-11-18T17:45:21.146Z,16.39,-0.01,-13.86,8.76,192.07,-95.89,-129.69,-104.28
,,0,2025-11-18T17:45:21.156Z,15.15,-0.25,-13.01,7.74,181.54,-87.73,-127.91,-94.34
,,0,2025-11-18T17:45:21.166Z,13.91,-0.02,-12.09,6.87,166.93,-81.12,-121.61,-80.6
,,0,2025-11-18T17:45:21.176Z,13.51,-0.03,-12.15,5.91,152.27,-67.06,-116.24,-71.95
,,0,2025-11-18T17:45:21.186Z,13.49,-0.31,-12.78,4.32,145.95,-40.64,-118.59,-74.75
,,0,2025-11-18T17:45:21.196Z,12.89,-0.34,-12.63,2.58,142.5,-11.39,-120.47,-75.24
,,0,2025-11-18T17:45:21.206Z,11.02,-0.46,-10.87,1.71,131.65,1.37,-111.01,-70.76
,,0,2025-11-18T17:45:21.216Z,9.92,-0.61,-9.83,1.2,127.91,9.34,-107,-69.46
,,0,2025-11-18T17:45:21.226Z,9.85,0.04,-9.78,1.16,122.17,12.28,-102.31,-65.63
,,0,2025-11-18T17:45:21.236Z,9.27,0.71,-9.15,1.36,112.96,14.05,-95.64,-58.44
,,0,2025-11-18T17:45:21.246Z,8.85,1.34,-8.55,1.83,104.73,14.08,-88.05,-54.94
,,0,2025-11-18T17:45:21.256Z,8.91,1.58,-8.31,2.79,95.12,14.24,-77.65,-53.05
,,0,2025-11-18T17:45:21.266Z,9.22,1.66,-8.31,3.64,85.83,15.16,-66.6,-51.97
,,0,2025-11-18T17:45:21.276Z,9.07,1.69,-7.99,3.94,73.52,16.57,-53.1,-48.07
,,0,2025-11-18T17:45:21.286Z,8.79,1.84,-7.65,3.92,65.19,22.49,-42.25,-44.26
,,0,2025-11-18T17:45:21.296Z,8.29,2.12,-7.28,3.36,57.8,25.05,-29.44,-42.98
,,0,2025-11-18T17:45:21.306Z,7.48,1.82,-6.72,2.74,54.69,30.56,-19.46,-40.98
,,0,2025-11-18T17:45:21.316Z,6.22,1.21,-5.83,1.81,51.2,33.23,-12.35,-36.95
,,0,2025-11-18T17:45:21.326Z,5.76,0.31,-5.57,1.45,53.83,38.62,-10.24,-36.08
,,0,2025-11-18T17:45:21.336Z,7.12,0.26,-7,1.31,59.05,42.13,-10.92,-39.91
,,0,2025-11-18T17:45:21.346Z,9.22,0.99,-9.08,1.22,77.96,65.24,-12.76,-40.73
,,0,2025-11-18T17:45:21.356Z,10.39,1.81,-10.21,0.62,106.94,96.5,-16.05,-43.2
,,0,2025-11-18T17:45:21.366Z,9.75,2.24,-9.49,0.29,129.12,121.11,-17.42,-41.22
,,0,2025-11-18T17:45:21.376Z,8.3,1.97,-8.07,0.01,134.11,129.21,-17.4,-31.46
,,0,2025-11-18T17:45:21.386Z,7.32,1.39,-7.18,0.36,121.66,119.86,-17.7,-10.95
,,0,2025-11-18T17:45:21.396Z,7.45,0.91,-7.3,1.18,107.92,105.56,-20.32,9.47
,,0,2025-11-18T17:45:21.406Z,8.79,0.98,-8.62,1.36,93.3,88.52,-20.84,20.87
,,0,2025-11-18T17:45:21.416Z,10.14,1.05,-9.97,1.55,86.12,77.21,-23.24,30.25
,,0,2025-11-18T17:45:21.426Z,11.28,1.39,-11.03,1.92,76.6,66.63,-22.28,30.53
,,0,2025-11-18T17:45:21.436Z,12.25,1.47,-12.06,1.57,65.57,58.05,-23.2,19.78
,,0,2025-11-18T17:45:21.446Z,13.85,2.22,-13.65,0.68,47.93,42.25,-21.69,6.47
,,0,2025-11-18T17:45:21.456Z,15.91,3.76,-15.46,-0.03,30.79,24.69,-18.39,-0.47
,,0,2025-11-18T17:45:21.466Z,17.64,5.51,-16.73,-1,21.97,10.9,-16.79,-9.07
,,0,2025-11-18T17:45:21.476Z,18.95,6.7,-17.63,-1.83,33.52,12.07,-18.89,-24.92
,,0,2025-11-18T17:45:21.486Z,20.55,7.24,-19.05,-2.65,53.25,24.92,-22.99,-41.06
,,0,2025-11-18T17:45:21.496Z,21.37,7.86,-19.62,-3.15,62.7,34.85,-21.85,-47.32
,,0,2025-11-18T17:45:21.506Z,20.43,7.81,-18.62,-3.11,72.45,44.49,-22.66,-52.5
,,0,2025-11-18T17:45:21.516Z,18.47,6.74,-16.95,-2.89,77.3,46.14,-23.42,-57.44
,,0,2025-11-18T17:45:21.526Z,16.69,5.27,-15.6,-2.69,78.68,43.28,-28.37,-59.27
,,0,2025-11-18T17:45:21.536Z,15.32,4.14,-14.59,-2.19,76.5,35.96,-33.82,-58.44
,,0,2025-11-18T17:45:21.546Z,14,3.36,-13.52,-1.43,74.45,29.13,-36.65,-57.89
,,0,2025-11-18T17:45:21.556Z,12.31,2.57,-12.02,-0.48,69.9,22.38,-36.8,-55.05
,,0,2025-11-18T17:45:21.566Z,10.32,1.55,-10.19,0.39,64.56,15.55,-36.66,-50.81
,,0,2025-11-18T17:45:21.576Z,8.88,0.45,-8.81,1.03,60.54,11.05,-38.4,-45.49
,,0,2025-11-18T17:45:21.586Z,8.17,-0.32,-8.04,1.42,55.87,8.75,-39.7,-38.33
,,0,2025-11-18T17:45:21.596Z,7.69,-0.79,-7.39,1.98,52.46,8.56,-40.59,-32.11
,,0,2025-11-18T17:45:21.606Z,7.58,-1.53,-7,2.48,51.36,11.08,-41.63,-27.96
,,0,2025-11-18T17:45:21.616Z,7.9,-2.36,-7.16,2.37,52.44,14.4,-44.14,-24.38
,,0,2025-11-18T17:45:21.626Z,8.26,-3.33,-7.27,2.09,54.81,18.07,-47.63,-20.23
,,0,2025-11-18T17:45:21.636Z,8.52,-4.06,-7.28,1.79,59.93,23.99,-51.56,-18.92
,,0,2025-11-18T17:45:21.646Z,8.49,-4.54,-7.07,1.2,67.83,32.34,-56.8,-18.14
,,0,2025-11-18T17:45:21.656Z,7.99,-4.79,-6.36,0.74,75.42,40.14,-61.77,-16.18
,,0,2025-11-18T17:45:21.666Z,7.82,-5.11,-5.91,0.34,83.22,47.38,-66.85,-14.54
,,0,2025-11-18T17:45:21.676Z,7.91,-5.33,-5.84,-0.15,93.25,53.66,-75.37,-11.67
,,0,2025-11-18T17:45:21.686Z,7.92,-4.79,-6.29,-0.4,99.92,58.7,-80.5,-7.51
,,0,2025-11-18T17:45:21.696Z,8.08,-4.09,-6.93,-0.71,107.17,64.29,-85.34,-8.38
,,0,2025-11-18T17:45:21.706Z,8.6,-3.69,-7.64,-1.42,113.29,69.34,-88.74,-12.25
,,0,2025-11-18T17:45:21.716Z,9.71,-3.73,-8.69,-2.22,119.82,75.25,-91.68,-16.97
,,0,2025-11-18T17:45:21.726Z,10.03,-3.44,-8.93,-3,124.65,79.55,-94.14,-18.66
,,0,2025-11-18T17:45:21.736Z,9.82,-3.08,-8.69,-3.38,128.43,81.76,-97.12,-19.38
,,0,2025-11-18T17:45:21.746Z,10.01,-2.79,-8.78,-3.92,132.8,83.53,-101.11,-20.88
,,0,2025-11-18T17:45:21.756Z,10.58,-2.17,-9.56,-3.99,142.3,91.63,-105.5,-26.9
,,0,2025-11-18T17:45:21.766Z,10.84,-1.44,-9.88,-4.21,157.12,107.56,-108.79,-35.77
,,0,2025-11-18T17:45:21.776Z,10.76,-0.71,-9.77,-4.44,175.2,124.32,-115.11,-44.6
,,0,2025-11-18T17:45:21.786Z,10.82,0.15,-9.65,-4.9,191.62,137.6,-121.11,-55.83
,,0,2025-11-18T17:45:21.796Z,11.3,1.36,-9.9,-5.28,205.01,148.21,-124.55,-67.46
,,0,2025-11-18T17:45:21.806Z,11.87,2.25,-10.19,-5.65,219.1,158.92,-128.35,-79.21
,,0,2025-11-18T17:45:21.816Z,12.4,3.17,-10.52,-5.73,229.55,166.02,-133.53,-85.44
,,0,2025-11-18T17:45:21.826Z,12.59,4.27,-10.42,-5.64,235.29,167.19,-139.97,-88.42
,,0,2025-11-18T17:45:21.836Z,13.19,5.27,-10.67,-5.68,234.53,161.52,-145.44,-88.13
,,0,2025-11-18T17:45:21.846Z,13.98,6.12,-11.24,-5.63,229.51,151.25,-149.73,-85.9
,,0,2025-11-18T17:45:21.856Z,14.23,6.77,-11.28,-5.43,222.47,139.25,-152.08,-83.5
,,0,2025-11-18T17:45:21.866Z,14.12,6.96,-10.98,-5.5,215.57,128.48,-153.68,-79.65
,,0,2025-11-18T17:45:21.876Z,13.89,6.84,-10.87,-5.29,209.07,116.31,-158.98,-70.05
,,0,2025-11-18T17:45:21.886Z,13.45,7.17,-10.53,-4.34,202.73,103.66,-163.45,-60.33
,,0,2025-11-18T17:45:21.896Z,13.01,7.64,-9.97,-3.39,196.99,89.69,-167.51,-51.97
,,0,2025-11-18T17:45:21.906Z,12.14,7.78,-8.99,-2.44,196.38,80.13,-173.79,-44.04
,,0,2025-11-18T17:45:21.916Z,11.44,7.82,-8.11,-1.96,198.5,76.12,-179.31,-38.13
,,0,2025-11-18T17:45:21.926Z,10.9,7.55,-7.57,-2.08,206,72.4,-189.9,-33.65
,,0,2025-11-18T17:45:21.936Z,10.99,7.86,-7.38,-2.08,212.21,66.56,-199.74,-26.59
,,0,2025-11-18T17:45:21.946Z,11.76,8.51,-7.86,-2.05,218.26,61.11,-208.46,-21.17
,,0,2025-11-18T17:45:21.956Z,11.96,8.99,-7.62,-2.01,220,51,-213.57,-13.55
,,0,2025-11-18T17:45:21.966Z,11.7,9.18,-7.03,-1.83,220.03,37.18,-216.83,-3.63
,,0,2025-11-18T17:45:21.976Z,11.81,9.27,-7.17,-1.48,221.53,25.66,-220.02,3.51
,,0,2025-11-18T17:45:21.986Z,11.91,9.35,-7.24,-1.39,223.43,26.63,-221.79,4.58
,,0,2025-11-18T17:45:21.996Z,11.73,9.34,-6.91,-1.55,222.65,29.66,-220.62,4.57
,,0,2025-11-18T17:45:22.006Z,10.96,9.1,-5.7,-2.21,215.62,30.9,-213.28,6.99
,,0,2025-11-18T17:45:22.016Z,10.3,8.41,-5.5,-2.27,216.55,42.78,-212.26,3.34
,,0,2025-11-18T17:45:22.026Z,10.51,7.99,-6.43,-2.32,221.56,61.37,-212.85,-3.71
,,0,2025-11-18T17:45:22.036Z,11.24,8.18,-7.33,-2.42,226.25,77.39,-212.45,-7.94
,,0,2025-11-18T17:45:22.046Z,11.6,8.58,-7.37,-2.57,229.1,92.13,-209.68,-5.89
,,0,2025-11-18T17:45:22.056Z,11.69,9.12,-6.82,-2.67,230.73,104.47,-205.7,-3.28
,,0,2025-11-18T17:45:22.066Z,11.8,9.54,-6.36,-2.8,233.66,116.99,-202.23,-3.79
,,0,2025-11-18T17:45:22.076Z,11.77,9.39,-6.24,-3.39,235.33,125.98,-198.76,-2.51
,,0,2025-11-18T17:45:22.086Z,11.94,9.15,-6.58,-3.92,238.7,134.92,-196.9,2.34
,,0,2025-11-18T17:45:22.096Z,12.35,9.1,-7.31,-4.02,246.35,147.71,-197.11,4.27
,,0,2025-11-18T17:45:22.106Z,12.81,9.31,-7.83,-4.01,257.1,164.08,-197.91,3.37
,,0,2025-11-18T17:45:22.116Z,12.94,9.73,-7.67,-3.75,266.69,180.86,-195.94,4.34
,,0,2025-11-18T17:45:22.126Z,12.57,9.68,-7.11,-3.7,275.56,194.71,-194.85,7.48
,,0,2025-11-18T17:45:22.136Z,12.45,9.55,-7.13,-3.6,281.4,204.82,-192.44,14.12
,,0,2025-11-18T17:45:22.146Z,12.29,9.54,-7,-3.3,286.63,213.77,-190.15,17.27
,,0,2025-11-18T17:45:22.156Z,12.26,9.65,-7.01,-2.85,288.55,218.46,-187.02,23.68
,,0,2025-11-18T17:45:22.166Z,11.87,9.59,-6.5,-2.59,288,220.24,-182.95,31.08
,,0,2025-11-18T17:45:22.176Z,11.79,9.46,-6.62,-2.4,285.99,219.81,-179.08,37.47
,,0,2025-11-18T17:45:22.186Z,11.94,9.4,-6.95,-2.45,282.22,217.97,-173.82,43.82
,,0,2025-11-18T17:45:22.196Z,12.68,9.35,-8.11,-2.75,281.21,219.43,-168.49,50.43
,,0,2025-11-18T17:45:22.206Z,13.29,9.26,-8.94,-3.31,281.25,221.02,-165.2,54.44
,,0,2025-11-18T17:45:22.216Z,14,9.74,-9.41,-3.53,281.68,225.2,-159.88,55.4
,,0,2025-11-18T17:45:22.226Z,13.82,10.17,-8.68,-3.51,277.46,225.65,-150.95,57.26
,,0,2025-11-18T17:45:22.236Z,13.34,10.38,-7.81,-3.02,272.53,224.31,-141.85,61.93
,,0,2025-11-18T17:45:22.246Z,12.93,10.36,-7.38,-2.31,265.02,218.28,-133.5,69.06
,,0,2025-11-18T17:45:22.256Z,12.53,10.25,-6.98,-1.76,255.3,208.73,-126.48,74.92
,,0,2025-11-18T17:45:22.266Z,12.31,10.04,-6.96,-1.47,248.97,203.5,-120.85,77.27
,,0,2025-11-18T17:45:22.276Z,12.38,9.77,-7.43,-1.63,239.76,193.56,-116.01,81.01
,,0,2025-11-18T17:45:22.286Z,12.18,9.57,-7.21,-2.19,229.72,182.09,-110.5,86.05
,,0,2025-11-18T17:45:22.296Z,11.77,9.27,-6.59,-3.03,219.22,168.96,-107.12,89.63
,,0,2025-11-18T17:45:22.306Z,12.62,9.41,-7.72,-3.34,219.61,172.15,-104.85,87.18
,,0,2025-11-18T17:45:22.316Z,13.73,10.27,-8.82,-2.29,219.9,179.69,-98.7,79.51
,,0,2025-11-18T17:45:22.326Z,13.57,10.66,-8.27,-1.51,221.01,185.97,-92.37,75.69
,,0,2025-11-18T17:45:22.336Z,12.52,10.75,-6.34,-0.92,217.61,184.04,-85.82,78.24
,,0,2025-11-18T17:45:22.346Z,11.6,10.57,-4.78,-0.22,206.23,174.82,-76.34,78.36
,,0,2025-11-18T17:45:22.356Z,10.83,10.08,-3.94,0.26,188.43,157.78,-68.41,77.01
,,0,2025-11-18T17:45:22.366Z,10.16,9.51,-3.56,0.23,166.79,131.98,-66.21,77.55
,,0,2025-11-18T17:45:22.376Z,10.11,9.4,-3.63,0.73,150.33,116.26,-55.26,77.65
,,0,2025-11-18T17:45:22.386Z,10.54,9.53,-4.42,0.81,144.72,114.5,-52.35,71.36
,,0,2025-11-18T17:45:22.396Z,10.81,9.49,-5.17,0.22,144.35,120.02,-46.97,65.02
,,0,2025-11-18T17:45:22.406Z,11.02,9.82,-4.97,0.56,139.07,117.44,-41.25,62.01
,,0,2025-11-18T17:45:22.416Z,11,10.25,-3.81,1.23,125.38,105.59,-34.85,57.94
,,0,2025-11-18T17:45:22.426Z,11.33,10.75,-2.9,2.14,108.51,90.54,-27.42,53.15
,,0,2025-11-18T17:45:22.436Z,11.66,11.11,-2.1,2.89,89.75,72.37,-18.43,49.79
,,0,2025-11-18T17:45:22.446Z,11.74,11.14,-1.25,3.51,72.5,55.45,-9.63,45.7
,,0,2025-11-18T17:45:22.456Z,11.82,11.21,-0.57,3.73,57.41,37.66,-1.24,43.31
,,0,2025-11-18T17:45:22.466Z,11.75,11.19,-0.46,3.55,47.26,20.74,9.81,41.32
,,0,2025-11-18T17:45:22.476Z,11.72,11.06,-0.78,3.77,40.45,7.25,20.69,33.98
,,0,2025-11-18T17:45:22.486Z,11.41,10.79,-1.16,3.5,38.23,-4.67,29.95,23.29
,,0,2025-11-18T17:45:22.496Z,11,10.46,-1.01,3.25,40.38,-12.61,36.36,12.22
,,0,2025-11-18T17:45:22.506Z,10.89,10.42,-0.34,3.17,45.4,-18.89,41.25,1.7
,,0,2025-11-18T17:45:22.516Z,11.1,10.6,0.19,3.3,56.11,-26.77,48.47,-9.11
,,0,2025-11-18T17:45:22.526Z,11.47,10.87,-0.07,3.65,68.62,-34.11,55.8,-20.76
,,0,2025-11-18T17:45:22.536Z,12,11.25,-0.88,4.09,82.36,-41.42,63.05,-33.06
,,0,2025-11-18T17:45:22.546Z,12.76,11.9,-1.02,4.48,95.45,-46.27,67.24,-49.48
,,0,2025-11-18T17:45:22.556Z,13.68,12.87,-0.32,4.63,112.6,-52.29,73.44,-67.47
,,0,2025-11-18T17:45:22.566Z,14.77,13.98,0.6,4.72,132.38,-62.01,82.3,-83.1
,,0,2025-11-18T17:45:22.576Z,15.59,14.9,1.74,4.24,158.5,-83.52,90.61,-99.69
,,0,2025-11-18T17:45:22.586Z,17.09,16.19,3.93,3.79,193.73,-125.63,96.42,-111.6
,,0,2025-11-18T17:45:22.596Z,18.81,17.96,4.83,2.81,233.1,-168.34,104.5,-122.79
,,0,2025-11-18T17:45:22.606Z,19.96,19.62,3.7,-0.07,271.1,-203.27,109.31,-142.23
,,0,2025-11-18T17:45:22.616Z,19.67,19.62,0.71,-1.24,296.88,-203.29,119.67,-180.24
,,0,2025-11-18T17:45:22.626Z,19.75,19.62,-1.15,-1.98,333.48,-203.08,134.15,-227.98
,,0,2025-11-18T17:45:22.636Z,20,19.62,2.04,-3.32,385.97,-241.21,167.99,-250.14
,,0,2025-11-18T17:45:22.646Z,23.21,19.62,11.56,-4.5,426.06,-250.14,237.47,-250.14
,,0,2025-11-18T17:45:22.656Z,27.55,19.62,16.1,-10.72,433.25,-250.14,250.13,-250.14
,,0,2025-11-18T17:45:22.666Z,28.21,19.62,7.65,-18.78,433.25,-250.14,250.13,-250.14
,,0,2025-11-18T17:45:22.676Z,27.86,19.62,2.54,-19.62,433.25,-250.14,250.13,-250.14
,,0,2025-11-18T17:45:22.686Z,27.83,19.62,2.19,-19.62,433.25,-250.14,250.13,-250.14
,,0,2025-11-18T17:45:22.696Z,27.79,19.62,1.54,-19.62,433.25,-250.14,250.13,-250.14
,,0,2025-11-18T17:45:22.706Z,27.76,19.62,-0.78,-19.62,418.06,-250.14,250.13,-222.81
,,0,2025-11-18T17:45:22.716Z,28.23,19.62,-5.21,-19.62,388.82,-250.14,250.13,-161.4
,,0,2025-11-18T17:45:22.726Z,30.41,19.62,-12.43,-19.62,362.06,-250.14,250.13,-77.15
,,0,2025-11-18T17:45:22.736Z,33.98,19.62,-19.62,-19.62,354.69,-250.14,250.13,25.96
,,0,2025-11-18T17:45:22.746Z,33.98,19.62,-19.62,-19.62,380.65,-250.14,250.13,140.57
,,0,2025-11-18T17:45:22.92Z,29.62,19.62,-10.37,-19.62,392.8,250.13,170.77,250.13
,,0,2025-11-18T17:45:22.929Z,28.22,19.62,-5.14,-19.62,377.69,250.13,132.37,250.13
,,0,2025-11-18T17:45:22.939Z,28.1,19.62,4.44,-19.62,365.86,250.13,93.4,250.13
,,0,2025-11-18T17:45:22.949Z,27.92,15.57,12.33,-19.62,357.18,250.13,49.5,250.13
,,0,2025-11-18T17:45:22.959Z,28.45,11.29,17.23,-19.62,320.34,200.02,6.71,250.13
,,0,2025-11-18T17:45:22.969Z,28.69,8.56,19.11,-19.62,262.3,158.88,-34.9,205.77
,,0,2025-11-18T17:45:22.979Z,28.69,7.29,19.62,-19.62,197.77,118.26,-70.05,142.2
,,0,2025-11-18T17:45:22.989Z,25.19,6.14,19.62,-14.56,146.23,81.02,-93.15,78.38
,,0,2025-11-18T17:45:22.999Z,22.33,5.74,18.19,-11.61,118.76,48.71,-107.55,12.78
,,0,2025-11-18T17:45:23.009Z,11.64,10.1,-4.36,-3.83,63.55,23.79,-42.33,-40.99
,,0,2025-11-18T17:45:23.019Z,18.33,5.07,15.94,-7.52,141.33,9.11,-82.49,-114.4
,,0,2025-11-18T17:45:23.029Z,15.87,3.72,14.72,-4.62,187.05,-26.92,-101.42,-154.85
